По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду
2021-04-07 00:00:00,2.0,32961.0,66083.69,99044.69
2021-04-08 00:00:00,7.0,30600.0,30656.37,61256.37
2021-04-09 00:00:00,8.0,206593.0,196565.27,403158.27
2021-04-10 00:00:00,6.0,52591.0,145312.44,197903.44
2021-04-11 00:00:00,2.0,4104.0,33604.52,37708.52
2021-04-12 00:00:00,5.0,46002.0,10016.26,56018.26
2021-04-13 00:00:00,4.0,20150.0,73595.44,93745.44
2021-04-14 00:00:00,12.0,55601.0,95988.14,151589.14
2021-04-15 00:00:00,33.0,332142.8,861968.84,1194111.64
2021-04-16 00:00:00,7.0,123938.4,120520.99,244459.39
2021-04-17 00:00:00,7.0,27250.0,45853.61,73103.61
2021-04-18 00:00:00,4.0,13902.0,15555.1,29457.1
2021-04-19 00:00:00,7.0,92275.0,142114.91,234389.91
2021-04-20 00:00:00,6.0,50362.0,114243.9,164605.9
2021-04-21 00:00:00,9.0,177265.0,126733.24,303998.24
2021-04-22 00:00:00,11.0,112654.0,273108.43,385762.43
2021-04-23 00:00:00,5.0,151483.0,60342.56,211825.56
2021-04-24 00:00:00,3.0,10400.0,700.0,11100.0
2021-04-25 00:00:00,4.0,22302.0,306811.1811548288,22302.0
2021-04-26 00:00:00,9.0,77581.0,61860.62,139441.62
2021-04-27 00:00:00,9.0,400640.01,689035.86,1089675.87
2021-04-28 00:00:00,6.0,63511.0,82343.36,145854.36
2021-04-29 00:00:00,19.0,106530.0,352533.41,459063.41
2021-04-30 00:00:00,38.0,663513.0,1113033.27,1776546.27
2021-05-01 00:00:00,3.0,7300.0,4225.2,11525.2
2021-05-02 00:00:00,1.0,6200.0,306811.1811548288,6200.0
2021-05-03 00:00:00,7.0,33730.0,43311.01,77041.01
2021-05-04 00:00:00,8.0,69183.0,19699.68,88882.68
2021-05-05 00:00:00,8.0,88338.0,15031.62,103369.62
2021-05-06 00:00:00,13.0,199512.0,338510.26,538022.26
2021-05-07 00:00:00,3.0,10100.0,36343.36,46443.36
2021-05-08 00:00:00,3.0,10400.0,57400.67,67800.67
2021-05-09 00:00:00,1.0,17700.0,306.0,18006.0
2021-05-10 00:00:00,4.0,36601.0,12442.05,49043.05
2021-05-11 00:00:00,10.0,209702.0,252865.29,462567.29
2021-05-12 00:00:00,10.0,39781.0,125923.35,165704.35
2021-05-13 00:00:00,19.0,337656.6,1418216.74,1755873.34
2021-05-14 00:00:00,6.0,54266.0,21112.93,75378.93
2021-05-15 00:00:00,3.0,24581.0,26200.0,50781.0
2021-05-16 00:00:00,6.0,57111.0,45343.02,102454.02
2021-05-17 00:00:00,12.0,205181.0,307483.79,512664.79
2021-05-18 00:00:00,8.0,25002.0,55940.68,80942.68
2021-05-19 00:00:00,5.0,48961.0,50982.2,99943.2
2021-05-20 00:00:00,7.0,95776.0,171333.62,267109.62
2021-05-21 00:00:00,10.0,142975.0,139469.72,282444.72
2021-05-22 00:00:00,2.0,21101.0,84229.74,105330.74
2021-05-23 00:00:00,4.0,16651.0,1354.0,18005.0
2021-05-24 00:00:00,13.0,107531.0,872349.07,979880.07
2021-05-25 00:00:00,8.0,88073.0,25062.83,113135.83
2021-05-26 00:00:00,9.0,148001.0,17703.3,165704.3
2021-05-27 00:00:00,16.0,218871.6,504294.71,723166.31
2021-05-28 00:00:00,20.0,253850.8,1285699.75,1539550.55
2021-05-29 00:00:00,4.0,101752.0,37107.4,138859.4
2021-05-30 00:00:00,4.0,17751.0,176.3,17927.3
2021-05-31 00:00:00,13.0,239858.8,219274.03,459132.83
2021-06-01 00:00:00,10.0,25150.0,95956.94,121106.94
2021-06-02 00:00:00,13.0,29675.0,41655.84,71330.84
2021-06-03 00:00:00,6.0,26611.0,42035.62,68646.62
2021-06-04 00:00:00,9.0,66153.0,38281.37,104434.37
2021-06-05 00:00:00,7.0,38751.3,80368.77,119120.07
2021-06-06 00:00:00,1.0,6.0,85104.66,85110.66
2021-06-07 00:00:00,6.0,47651.0,73438.23,121089.23
2021-06-08 00:00:00,8.0,70871.0,139653.78,210524.78
2021-06-09 00:00:00,5.0,57851.0,67212.42,125063.42
2021-06-10 00:00:00,10.0,142013.0,283364.88,425377.88
2021-06-11 00:00:00,18.0,148037.0,1115516.2,1263553.2
2021-06-12 00:00:00,1.0,6001.0,306811.1811548288,6001.0
2021-06-13 00:00:00,2.0,18751.0,2734.93,21485.93
2021-06-14 00:00:00,4.0,51900.0,29866.39,81766.39
2021-06-15 00:00:00,10.0,80421.0,194444.65,274865.65
2021-06-16 00:00:00,6.0,13951.0,306811.1811548288,13951.0
2021-06-17 00:00:00,9.0,37211.0,73664.46,110875.46
2021-06-18 00:00:00,9.0,37951.0,112104.42,150055.42
2021-06-19 00:00:00,9.0,125849.0,214237.6,340086.6
2021-06-20 00:00:00,9.0,108555.0,21254.34,129809.34
2021-06-21 00:00:00,6.0,46562.0,144692.87,191254.87
2021-06-22 00:00:00,16.0,88386.0,106399.85,194785.85
2021-06-23 00:00:00,10.0,56477.0,62197.57,118674.57
2021-06-24 00:00:00,25.0,180414.0,1087356.76,1267770.76
2021-06-25 00:00:00,16.0,112449.0,243328.42,355777.42
2021-06-26 00:00:00,7.0,31070.0,215213.6,246283.6
2021-06-27 00:00:00,4.0,12501.0,27034.01,39535.01
2021-06-28 00:00:00,12.0,92291.0,161440.85,253731.85
2021-06-29 00:00:00,12.0,112834.0,343385.06,456219.06
2021-06-30 00:00:00,14.0,249581.0,102494.27,352075.27
2021-07-01 00:00:00,11.0,50102.0,93267.11,143369.11
2021-07-02 00:00:00,7.0,8685.0,17374.9,26059.9
2021-07-03 00:00:00,7.0,81915.0,94989.58,176904.58
2021-07-04 00:00:00,2.0,45962.0,16470.36,62432.36
2021-07-05 00:00:00,12.0,92953.0,113102.83,206055.83
2021-07-06 00:00:00,10.0,130803.0,114142.2,244945.2
2021-07-07 00:00:00,7.0,49613.0,2518.74,52131.74
2021-07-08 00:00:00,7.0,25850.0,83670.81,109520.81
2021-07-09 00:00:00,7.0,55050.0,92438.36,147488.36
2021-07-10 00:00:00,3.0,7950.0,306811.1811548288,7950.0
2021-07-11 00:00:00,2.0,11100.0,306811.1811548288,11100.0
2021-07-12 00:00:00,8.0,145672.0,473394.04,619066.04
2021-07-13 00:00:00,4.0,10500.0,306811.1811548288,10500.0
2021-07-14 00:00:00,14.0,110162.3,3558.33,113720.63
2021-07-15 00:00:00,12.0,42237.0,75122.63,117359.63
2021-07-16 00:00:00,9.0,21250.0,62606.84,83856.84
2021-07-17 00:00:00,4.0,3901.0,20278.46,24179.46
2021-07-18 00:00:00,7.0,131003.0,135223.74,266226.74
2021-07-19 00:00:00,10.0,80987.0,91505.4,172492.4
2021-07-20 00:00:00,38.0,423739.0,1295051.65,1718790.65
2021-07-21 00:00:00,7.0,48425.0,48170.83,96595.83
2021-07-22 00:00:00,13.0,57811.0,197751.25,255562.25
2021-07-23 00:00:00,4.0,113887.0,45169.51,159056.51
2021-07-24 00:00:00,7.0,180350.0,189212.05,369562.05
2021-07-25 00:00:00,5.0,28660.0,69793.45,98453.45
2021-07-26 00:00:00,11.0,68608.0,49259.33,117867.33
2021-07-27 00:00:00,6.0,40850.0,171742.37,212592.37
2021-07-28 00:00:00,59.0,319046.0,1240139.06,1559185.06
2021-07-29 00:00:00,52.0,264606.0,2114771.98,2379377.98
2021-07-30 00:00:00,16.0,193453.0,592447.15,785900.15
2021-07-31 00:00:00,11.0,69612.0,127650.94,197262.94
2021-08-01 00:00:00,8.0,108340.0,97490.31,205830.31
2021-08-02 00:00:00,17.0,67075.0,52590.53,119665.53
2021-08-03 00:00:00,5.0,42580.0,40867.65,83447.65
2021-08-04 00:00:00,14.0,93950.0,41147.89,135097.89
2021-08-05 00:00:00,7.0,87800.0,68385.56,156185.56
2021-08-06 00:00:00,9.0,108700.0,175854.89,284554.89
2021-08-07 00:00:00,5.0,58900.0,2887.9,61787.9
2021-08-08 00:00:00,1.0,9800.0,75369.38,85169.38
2021-08-09 00:00:00,11.0,73700.0,62778.5,136478.5
2021-08-10 00:00:00,15.0,168700.0,86622.06,255322.06
2021-08-11 00:00:00,11.0,64050.01,4938.0,68988.01
2021-08-12 00:00:00,34.0,164552.0,789577.6,954129.6
2021-08-13 00:00:00,66.0,488388.0,1890662.71,2379050.71
2021-08-14 00:00:00,5.0,127480.0,5856.83,133336.83
2021-08-15 00:00:00,5.0,80550.0,102694.23,183244.23
2021-08-16 00:00:00,8.0,78500.0,100211.88,178711.88
2021-08-17 00:00:00,9.0,62980.0,48843.62,111823.62
2021-08-18 00:00:00,5.0,18900.0,379.94,19279.94
2021-08-19 00:00:00,13.0,136905.0,155800.82,292705.82
2021-08-20 00:00:00,7.0,74010.0,28824.66,102834.66
2021-08-21 00:00:00,5.0,42110.0,159.56,42269.56
2021-08-22 00:00:00,4.0,21580.0,15922.01,37502.01
2021-08-23 00:00:00,11.0,113945.0,69634.82,183579.82
2021-08-24 00:00:00,9.0,154760.0,102789.26,257549.26
2021-08-25 00:00:00,14.0,101962.0,114925.94,216887.94
2021-08-26 00:00:00,80.0,593394.0,2478432.57,3071826.57
2021-08-27 00:00:00,13.0,103201.0,145548.12,248749.12
2021-08-28 00:00:00,6.0,40050.0,32008.91,72058.91
2021-08-30 00:00:00,7.0,122220.0,74925.95,197145.95
2021-08-31 00:00:00,10.0,177555.0,349116.52,526671.52
2021-09-01 00:00:00,11.0,45305.0,81399.53,126704.53
2021-09-02 00:00:00,13.0,66390.0,6869.67,73259.67
2021-09-03 00:00:00,6.0,73750.0,15473.69,89223.69
2021-09-04 00:00:00,2.0,3200.0,209.02,3409.02
2021-09-05 00:00:00,3.0,46500.0,178398.93,224898.93
2021-09-06 00:00:00,16.0,162635.0,159702.85,322337.85
2021-09-07 00:00:00,7.0,49650.0,2568.65,52218.65
2021-09-08 00:00:00,4.0,28550.0,59672.37,88222.37
2021-09-09 00:00:00,4.0,129170.0,236993.02,366163.02
2021-09-10 00:00:00,13.0,87145.0,85231.77,172376.77
2021-09-11 00:00:00,4.0,14940.0,13929.78,28869.78
2021-09-12 00:00:00,4.0,74450.0,121558.44,196008.44
2021-09-13 00:00:00,15.0,62350.0,112480.43,174830.43
2021-09-14 00:00:00,9.0,149260.0,48696.19,197956.19
2021-09-15 00:00:00,7.0,200242.0,36199.68,236441.68
2021-09-16 00:00:00,44.0,194461.0,1458336.36,1652797.36
2021-09-17 00:00:00,37.0,317926.0,1425398.69,1743324.69
2021-09-18 00:00:00,9.0,41800.0,56529.12,98329.12
2021-09-19 00:00:00,9.0,198150.0,295974.95,494124.95
2021-09-20 00:00:00,11.0,56580.0,2992.26,59572.26
2021-09-21 00:00:00,9.0,76600.0,176636.61,253236.61
2021-09-22 00:00:00,5.0,45070.0,98410.5,143480.5
2021-09-23 00:00:00,21.0,258252.6,441100.24,699352.84
2021-09-24 00:00:00,28.0,199120.0,430905.29,630025.29
2021-09-25 00:00:00,2.0,8700.0,3402.63,12102.63
2021-09-26 00:00:00,5.0,62580.0,4158.12,66738.12
2021-09-27 00:00:00,11.0,138020.0,101245.96,239265.96
2021-09-28 00:00:00,9.0,74740.0,33761.85,108501.85
2021-09-29 00:00:00,5.0,32490.0,137527.13,170017.13
2021-09-30 00:00:00,16.0,514072.4,337861.79,851934.19
2021-10-01 00:00:00,4.0,34975.0,850.92,35825.92
2021-10-02 00:00:00,6.0,39750.0,63200.82,102950.82
2021-10-03 00:00:00,2.0,35120.0,11356.14,46476.14
2021-10-04 00:00:00,12.0,162035.0,107877.56,269912.56
2021-10-05 00:00:00,14.0,129480.0,151958.15,281438.15
2021-10-06 00:00:00,14.0,188325.0,98835.08,287160.08
2021-10-07 00:00:00,13.0,129100.0,89300.39,218400.39
2021-10-08 00:00:00,7.0,45770.0,8933.54,54703.54
2021-10-09 00:00:00,1.0,1500.0,306811.1811548288,1500.0
2021-10-10 00:00:00,2.0,57600.0,1643.55,59243.55
2021-10-11 00:00:00,11.0,87750.0,161226.97,248976.97
2021-10-12 00:00:00,16.0,159975.0,113999.93,273974.93
2021-10-13 00:00:00,9.0,45500.0,32218.45,77718.45
2021-10-14 00:00:00,25.0,334245.0,489601.46,823846.46
2021-10-15 00:00:00,67.0,466269.0,2237136.24,2703405.24
2021-10-16 00:00:00,3.0,21900.0,306811.1811548288,21900.0
2021-10-17 00:00:00,10.0,89040.0,21572.11,110612.11
2021-10-18 00:00:00,12.0,349820.0,165579.73,515399.73
2021-10-19 00:00:00,8.0,75755.0,50859.25,126614.25
2021-10-20 00:00:00,9.0,40437.24,75403.51,115840.75
2021-10-21 00:00:00,5.0,28675.0,32778.69,61453.69
2021-10-22 00:00:00,8.0,124642.0,47319.59,171961.59
2021-10-23 00:00:00,6.0,88000.0,225915.07,313915.07
2021-10-24 00:00:00,5.0,65400.0,13081.65,78481.65
2021-10-25 00:00:00,11.0,212990.0,182321.92,395311.92
2021-10-26 00:00:00,9.0,63335.0,55919.43,119254.43
2021-10-27 00:00:00,10.0,150335.0,14279.8,164614.8
2021-10-28 00:00:00,44.0,277825.2,454995.29,732820.49
2021-10-29 00:00:00,31.0,265634.0,925761.3,1191395.3
2021-10-30 00:00:00,7.0,85085.0,97517.14,182602.14
2021-10-31 00:00:00,5.0,238260.0,306811.1811548288,238260.0
2021-11-01 00:00:00,9.0,113630.0,187144.22,300774.22
2021-11-02 00:00:00,4.0,21430.0,462.61,21892.61
2021-11-03 00:00:00,12.0,145400.0,76945.21,222345.21
2021-11-04 00:00:00,5.0,32150.0,18079.2,50229.2
2021-11-05 00:00:00,6.0,110385.0,282547.47,392932.47
2021-11-06 00:00:00,3.0,25400.0,163.2,25563.2
2021-11-07 00:00:00,9.0,98150.0,77721.06,175871.06
2021-11-08 00:00:00,3.0,34650.0,57622.76,92272.76
2021-11-09 00:00:00,13.0,188235.0,178068.73,366303.73
2021-11-10 00:00:00,22.0,307000.0,286693.79,593693.79
2021-11-11 00:00:00,45.0,320691.0,1007922.12,1328613.12
2021-11-12 00:00:00,46.0,287725.0,1313464.33,1601189.33
2021-11-13 00:00:00,5.0,94350.0,8899.33,103249.33
2021-11-14 00:00:00,5.0,21400.0,28888.72,50288.72
2021-11-15 00:00:00,4.0,103600.0,8278.9,111878.9
2021-11-16 00:00:00,8.0,89680.0,57975.81,147655.81
2021-11-17 00:00:00,6.0,120170.0,4203.3,124373.3
2021-11-18 00:00:00,11.0,70465.0,8778.19,79243.19
2021-11-19 00:00:00,14.0,166095.0,155784.66,321879.66
2021-11-20 00:00:00,6.0,79300.0,56263.14,135563.14
2021-11-21 00:00:00,2.0,12975.0,12360.56,25335.56
2021-11-22 00:00:00,7.0,48620.0,37609.97,86229.97
2021-11-23 00:00:00,12.0,200181.0,118147.87,318328.87
2021-11-24 00:00:00,8.0,134015.0,99344.94,233359.94
2021-11-25 00:00:00,48.0,245377.5,1132642.94,1378020.44
2021-11-26 00:00:00,60.0,639770.0,1531539.66,2171309.66
2021-11-27 00:00:00,3.0,3300.0,306811.1811548288,3300.0
2021-11-28 00:00:00,3.0,6720.0,38885.07,45605.07
2021-11-29 00:00:00,26.0,89694.0,282938.35,372632.35
2021-11-30 00:00:00,15.0,322010.0,238797.36,560807.36
2021-12-01 00:00:00,15.0,93945.0,35612.22,129557.22
2021-12-02 00:00:00,6.0,12180.0,6226.06,18406.06
2021-12-03 00:00:00,7.0,35130.0,6380.74,41510.74
2021-12-04 00:00:00,6.0,44355.0,1917.04,46272.04
2021-12-05 00:00:00,6.0,61750.0,1793.78,63543.78
2021-12-06 00:00:00,10.0,146280.0,117924.96,264204.96
2021-12-07 00:00:00,14.0,179830.0,328268.82,508098.82
2021-12-08 00:00:00,6.0,40250.0,867.97,41117.97
2021-12-09 00:00:00,39.0,292885.4,1048742.95,1341628.35
2021-12-10 00:00:00,60.0,565771.0,1898004.59,2463775.59
2021-12-11 00:00:00,9.0,84450.0,33654.44,118104.44
2021-12-12 00:00:00,5.0,47600.0,80569.66,128169.66
2021-12-13 00:00:00,8.0,64500.0,4063.86,68563.86
2021-12-14 00:00:00,12.0,152530.0,110872.62,263402.62
2021-12-15 00:00:00,9.0,50460.0,67945.52,118405.52
2021-12-16 00:00:00,11.0,116625.0,68157.3,184782.3
2021-12-17 00:00:00,10.0,79295.0,142666.33,221961.33
2021-12-18 00:00:00,4.0,36300.0,107499.86,143799.86
2021-12-19 00:00:00,8.0,96150.0,14085.19,110235.19
2021-12-20 00:00:00,14.0,203210.0,102882.73,306092.73
2021-12-21 00:00:00,7.0,30570.0,8016.48,38586.48
2021-12-22 00:00:00,9.0,166415.0,121613.11,288028.11
2021-12-23 00:00:00,39.0,407354.0,1320295.82,1727649.82
2021-12-24 00:00:00,40.0,485130.12,2440153.12,2925283.24
2021-12-25 00:00:00,7.0,56890.0,30378.59,87268.59
2021-12-26 00:00:00,7.0,109600.0,199308.53,308908.53
2021-12-27 00:00:00,28.0,174027.6,1404458.36,1578485.96
2021-12-28 00:00:00,13.0,189315.0,180214.56,369529.56
2021-12-29 00:00:00,17.0,554990.0,1651775.77,2206765.77
2021-12-30 00:00:00,7.0,58920.0,132053.84,190973.84
2021-12-31 00:00:00,6.0,74065.0,198343.4,272408.4
2022-01-03 00:00:00,1.0,3900.0,306811.1811548288,3900.0
2022-01-04 00:00:00,9.0,154320.0,43309.97,197629.97
2022-01-05 00:00:00,13.0,132925.0,162508.14,295433.14
2022-01-06 00:00:00,11.0,127065.0,111324.55,238389.55
2022-01-07 00:00:00,3.0,91500.0,91681.65,183181.65
2022-01-08 00:00:00,4.0,65200.0,4189.73,69389.73
2022-01-09 00:00:00,3.0,23540.0,12108.49,35648.49
2022-01-10 00:00:00,10.0,59080.0,186656.54,245736.54
2022-01-11 00:00:00,7.0,73030.0,34062.1,107092.1
2022-01-12 00:00:00,9.0,174260.0,212769.81,387029.81
2022-01-13 00:00:00,15.0,129372.5,119504.4,248876.9
2022-01-14 00:00:00,1.0,164769.9920625611,306811.1811548288,458235.0367937439
2022-01-14 00:00:00,13.0,104050.0,40782.39,144832.39
2022-01-15 00:00:00,8.0,44465.0,167692.6,212157.6
2022-01-16 00:00:00,3.0,24300.0,487.05,24787.05
2022-01-17 00:00:00,17.0,241700.0,226259.42,467959.42
2022-01-18 00:00:00,7.0,93675.0,106776.56,200451.56
2022-01-19 00:00:00,10.0,56303.0,81790.77,138093.77
2022-01-20 00:00:00,3.0,9150.0,306811.1811548288,9150.0
2022-01-21 00:00:00,13.0,136265.0,279332.79,415597.79
2022-01-22 00:00:00,4.0,15850.0,29366.15,45216.15
2022-01-23 00:00:00,7.0,137462.0,133646.63,271108.63
2022-01-24 00:00:00,6.0,41245.0,42312.39,83557.39
2022-01-25 00:00:00,14.0,349280.0,288976.8,638256.8
2022-01-26 00:00:00,12.0,58562.18,102177.43,160739.61
2022-01-27 00:00:00,9.0,29660.0,15708.28,45368.28
2022-01-28 00:00:00,35.0,373722.8,1289601.74,1663324.54
2022-01-29 00:00:00,15.0,226510.76,204016.59,430527.35
2022-01-30 00:00:00,7.0,57470.0,14946.24,72416.24
2022-01-31 00:00:00,94.0,858989.5,3453510.0,4312499.5
2022-02-01 00:00:00,9.0,45140.0,33912.1,79052.1
2022-02-02 00:00:00,11.0,54980.0,35335.21,90315.21
2022-02-02 00:00:00,1.0,4500.0,69737.0,74237.0
2022-02-03 00:00:00,4.0,33750.0,73072.36,106822.36
2022-02-04 00:00:00,9.0,52710.0,71083.35,123793.35
2022-02-05 00:00:00,6.0,47820.0,64404.39,112224.39
2022-02-06 00:00:00,9.0,203905.0,321344.71,525249.71
2022-02-07 00:00:00,4.0,20565.0,36274.02,56839.02
2022-02-08 00:00:00,1.0,758400.0,5440983.01,6199383.01
2022-02-08 00:00:00,13.0,85860.0,494154.86,580014.86
2022-02-09 00:00:00,8.0,81775.0,68592.57,150367.57
2022-02-10 00:00:00,5.0,31140.0,57371.94,88511.94
2022-02-11 00:00:00,21.0,170683.0,454669.96,625352.96
2022-02-12 00:00:00,11.0,77935.0,116849.68,194784.68
2022-02-13 00:00:00,9.0,84470.0,28474.58,112944.58
2022-02-14 00:00:00,13.0,67333.0,107500.55,174833.55
2022-02-15 00:00:00,16.0,137525.0,158469.79,295994.79
2022-02-16 00:00:00,43.0,269361.0,1364078.71,1633439.71
2022-02-17 00:00:00,39.0,336870.0,1179081.47,1515951.47
2022-02-18 00:00:00,11.0,72064.0,127271.52,199335.52
2022-02-19 00:00:00,10.0,225080.0,355955.99,581035.99
2022-02-20 00:00:00,3.0,23850.0,5094.82,28944.82
2022-02-21 00:00:00,13.0,99935.0,50432.42,150367.42
2022-02-22 00:00:00,7.0,20615.0,12647.6,33262.6
2022-02-23 00:00:00,8.0,64665.0,106446.29,171111.29
2022-02-24 00:00:00,22.0,107038.0,43154.13,150192.13
2022-02-25 00:00:00,61.0,308145.6,1653466.72,1961612.32
2022-02-26 00:00:00,16.0,274605.0,253393.92,527998.92
2022-02-27 00:00:00,11.0,182730.0,82484.11,265214.11
2022-02-28 00:00:00,15.0,481306.4,4255970.37,4737276.77
2022-03-01 00:00:00,8.0,61802.0,137375.67,199177.67
2022-03-02 00:00:00,10.0,97715.0,59676.09,157391.09
2022-03-03 00:00:00,10.0,108653.32,133872.93,242526.25
2022-03-04 00:00:00,9.0,159500.0,314335.08,473835.08
2022-03-05 00:00:00,6.0,97250.0,255952.27,353202.27
2022-03-06 00:00:00,3.0,14350.0,345.49,14695.49
2022-03-07 00:00:00,10.0,113550.0,148834.33,262384.33
2022-03-08 00:00:00,4.0,14650.0,6844.07,21494.07
2022-03-09 00:00:00,10.0,86045.0,178756.23,264801.23
2022-03-10 00:00:00,6.0,40660.0,151514.11,192174.11
2022-03-11 00:00:00,5.0,45455.0,112922.29,158377.29
2022-03-12 00:00:00,5.0,43100.0,195730.4,238830.4
2022-03-13 00:00:00,7.0,25640.0,7298.4,32938.4
2022-03-14 00:00:00,6.0,60020.0,135120.55,195140.55
2022-03-15 00:00:00,9.0,62435.0,171584.41,234019.41
2022-03-16 00:00:00,11.0,138240.0,73069.16,211309.16
2022-03-17 00:00:00,19.0,165304.0,441609.93,606913.93
2022-03-18 00:00:00,15.0,150552.0,647328.48,797880.48
2022-03-19 00:00:00,3.0,37740.0,518.4,38258.4
2022-03-20 00:00:00,5.0,57715.0,150226.78,207941.78
2022-03-21 00:00:00,9.0,189821.0,252085.3,441906.3
2022-03-22 00:00:00,24.0,220813.0,1099477.28,1320290.28
2022-03-23 00:00:00,11.0,62180.0,218927.01,281107.01
2022-03-24 00:00:00,11.0,61532.5,361041.86,422574.36
2022-03-25 00:00:00,26.0,322823.0,1107804.14,1430627.14
2022-03-26 00:00:00,5.0,89009.0,186440.71,275449.71
2022-03-27 00:00:00,4.0,44560.0,73863.2,118423.2
2022-03-28 00:00:00,13.0,294930.0,1039146.95,1334076.95
2022-03-29 00:00:00,13.0,145709.0,271605.71,417314.71
2022-03-30 00:00:00,13.0,109216.0,311344.11,420560.11
2022-03-31 00:00:00,21.0,337309.5,643928.24,981237.74
2022-04-01 00:00:00,7.0,104287.5,169117.04,273404.54
2022-04-02 00:00:00,9.0,100057.5,213043.02,313100.52
2022-04-03 00:00:00,9.0,94262.5,163215.71,257478.21
2022-04-04 00:00:00,11.0,133240.0,139772.2,273012.2
2022-04-05 00:00:00,4.0,43603.0,263601.75,307204.75
2022-04-06 00:00:00,13.0,234242.0,881724.69,1115966.69
2022-04-07 00:00:00,16.0,159994.0,408990.89,568984.89
2022-04-08 00:00:00,27.0,324025.5,1517190.18,1841215.68
2022-04-09 00:00:00,3.0,24790.0,3996.95,28786.95
2022-04-10 00:00:00,8.0,293880.0,16754.41,310634.41
2022-04-11 00:00:00,9.0,79477.5,122302.89,201780.39
2022-04-12 00:00:00,20.0,176449.5,333574.51,510024.01
2022-04-13 00:00:00,12.0,212370.0,84918.45,297288.45
2022-04-14 00:00:00,11.0,129773.0,375229.52,505002.52
2022-04-15 00:00:00,1.0,164769.9920625611,306811.1811548288,458235.0367937439
2022-04-15 00:00:00,16.0,122757.5,62207.35,184964.85
2022-04-16 00:00:00,10.0,70966.0,97964.63,168930.63
2022-04-17 00:00:00,1.0,43500.0,43.2,43543.2
2022-04-18 00:00:00,11.0,106870.0,99229.34,206099.34
2022-04-19 00:00:00,11.0,95002.5,108291.77,203294.27
2022-04-20 00:00:00,13.0,310045.0,134546.9,444591.9
2022-04-21 00:00:00,6.0,31060.0,320.4,31380.4
2022-04-22 00:00:00,10.0,110265.0,297325.96,407590.96
2022-04-23 00:00:00,2.0,12660.0,4992.4,17652.4
2022-04-24 00:00:00,6.0,98006.0,34158.46,132164.46
2022-04-25 00:00:00,15.0,232641.0,1161175.84,1393816.84
2022-04-26 00:00:00,5.0,30100.0,10413.85,40513.85
2022-04-27 00:00:00,9.0,112480.0,200286.83,312766.83
2022-04-28 00:00:00,14.0,412650.0,648777.76,1061427.76
2022-04-29 00:00:00,7.0,79260.0,165034.5,244294.5
2022-04-30 00:00:00,13.0,236897.5,170661.52,407559.02
2022-05-01 00:00:00,7.0,41170.0,284.4,41454.4
2022-05-02 00:00:00,5.0,82705.0,113589.92,196294.92
2022-05-03 00:00:00,3.0,30490.0,53749.0,84239.0
2022-05-04 00:00:00,9.0,210854.0,151533.18,362387.18
2022-05-05 00:00:00,10.0,94827.5,109863.66,204691.16
2022-05-06 00:00:00,14.0,202192.5,235368.61,437561.11
2022-05-07 00:00:00,5.0,33890.0,13620.35,47510.35
2022-05-08 00:00:00,2.0,10350.0,2948.53,13298.53
2022-05-09 00:00:00,1.0,4200.0,390.0,4590.0
2022-05-10 00:00:00,6.0,207936.0,400142.8,608078.8
2022-05-11 00:00:00,7.0,151857.5,53600.36,205457.86
2022-05-12 00:00:00,20.0,121277.5,273375.76,394653.26
2022-05-13 00:00:00,10.0,62028.0,33779.18,95807.18
2022-05-14 00:00:00,4.0,13670.0,306811.1811548288,13670.0
2022-05-15 00:00:00,4.0,116410.0,76528.94,192938.94
2022-05-16 00:00:00,18.0,151598.5,306107.49,457705.99
2022-05-17 00:00:00,5.0,42245.0,80718.78,122963.78
2022-05-18 00:00:00,9.0,74147.5,59688.83,133836.33
2022-05-19 00:00:00,9.0,134101.5,279778.8,413880.3
2022-05-20 00:00:00,15.0,136596.0,402344.6,538940.6
2022-05-21 00:00:00,12.0,150875.0,206283.37,357158.37
2022-05-22 00:00:00,7.0,107560.0,118523.48,226083.48
2022-05-23 00:00:00,5.0,19463.0,98112.74,117575.74
2022-05-24 00:00:00,10.0,90289.0,160646.45,250935.45
2022-05-25 00:00:00,10.0,85160.0,60832.4,145992.4
2022-05-26 00:00:00,10.0,183308.0,428794.66,612102.66
2022-05-27 00:00:00,9.0,83045.0,7594.8,90639.8
2022-05-28 00:00:00,6.0,103390.0,115254.03,218644.03
2022-05-29 00:00:00,1.0,4740.0,306811.1811548288,4740.0
2022-05-30 00:00:00,15.0,290759.0,735566.95,1026325.95
2022-05-31 00:00:00,23.0,201390.0,153765.17,355155.17
2022-06-01 00:00:00,9.0,54867.0,79665.0,134532.0
2022-06-02 00:00:00,5.0,30409.0,163289.77,193698.77
2022-06-03 00:00:00,13.0,98875.0,71126.81,170001.81
2022-06-04 00:00:00,9.0,88850.0,99533.56,188383.56
2022-06-05 00:00:00,11.0,155690.0,57571.35,213261.35
2022-06-06 00:00:00,6.0,33450.0,3235.2,36685.2
2022-06-07 00:00:00,17.0,112175.0,211677.67,323852.67
2022-06-08 00:00:00,8.0,57690.0,67227.89,124917.89
2022-06-09 00:00:00,16.0,112342.1,257272.32,369614.42
2022-06-10 00:00:00,12.0,52355.0,93501.65,145856.65
2022-06-11 00:00:00,5.0,51180.0,30788.4,81968.4
